target,prediction
1.478218913078308,1.6287201642990112
0.359157, 0.399363
0.39936313033103943,0.3591565191745758
1.080107, 1.054674
1.0546743869781494,1.0801066160202026
0.749723, 0.708104
0.7081044912338257,0.7497230172157288
0.079989, 0.029356
0.029355980455875397,0.07998908311128616
0.776845, 0.734538
0.7345378994941711,0.7768454551696777
1.130944, 1.159468
1.1594678163528442,1.1309444904327393
0.884642, 0.835252
0.8352517485618591,0.884641706943512
0.843276, 0.840837
0.8408370614051819,0.8432755470275879
0.159233, 0.120472
0.12047221511602402,0.15923255681991577
